ADA,About_Links,Acres_Miles,Active Rec,Additional_Names,Ball Field,Basketball Court,Beach,Bike Path,Boating,C_Name,ConsJuri,ConsType,Contact_Info,Contact_Info_Seasonal,Description,Dogs_Allowed,Fishing,Football Field,GoRI_Incude_Suggestion,GoRI_TestFlag,GoRI_subset,GoRI_subset2,Golf,Hunting,Ice Hockey Rink,LWCFGrant,Lat,Lon,Map_Links,Multi-use Field,Name,NoGoRI_Incude_Why,OBJECTID,OwnerTyp,Picnic_Area,Playground,Pool,RestRoom,Short_Description,Skate Park,Soccer Field,StateGrant,Steward,Street,Street Hockey Rink,Stroller_Friendly,Tennis,Town,Track,Trails,Type,Volleyball Court,Walking Path,KeyID
,,,0,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.50233956,-71.75287407,,0,Blue Pond,,785,STA,,0,0,0,,0,0,N,,Canonchet,0,,0,Hopkinton,0,1,FB,0,0,785
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.5086685,-71.77915789,,0,Long Pond,,786,NGO,,0,0,0,,0,0,N,,North,0,,0,Hopkinton,0,1,FB,0,0,786
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.95917658,-71.47154914,,0,Upper Rochambeau / Handy Pond,,787,MUN,,0,0,0,,0,0,N,,Old River,0,,0,Lincoln,0,0,FB,0,0,787
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.63113431,-71.57110699,,0,Carr Pond,,788,STA,,0,0,1,,0,0,N,,Hopkins Hill,0,,0,West Greenwich,0,1,FB,0,0,788
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.91467047,-71.54845051,,0,AL Mowry,,789,MUN,,0,0,0,,0,0,N,,Industrial,0,,0,Smithfield,0,0,FB,0,0,789
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.73713484,-71.54783038,,0,Seidel Pond Fishing Access,,790,MUN,,0,0,0,,0,0,N,,Hall,0,,0,Cranston,0,0,FB,0,0,790
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.37882818,-71.5149968,,0,State Pier # 4,,791,STA,,0,0,0,,0,0,N,,Succotash,0,,0,Narragansett,0,0,FB,0,0,791
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.44841611,-71.44993011,,0,Old Sprague Bridge Fishing Access,,793,MUN,,0,0,0,,0,0,N,,Boston Neck,0,,0,Narragansett,0,0,FB,0,0,793
Yes,http://www.riparks.com/Locations/LocationPulaski.html,100 acres,1,Pulaski State Park and Recreational Area,0,0,1,0,0,Peck Pond / Pulaski Park,,,(401) 568-2085,,"Located within the 3700 acre George Washington Management Area, the 100 acre Pulaski Memorial Recreation Area is a ""day use"" facility offering users a multitude of opportunities to enjoy the outdoors. From the first class trout fishing in the spring, to enjoying a picnic, a short hike, or a cool swim in the 13 acre Peck Pond in the summer, to cross-country skiing on the 10 miles of groomed trails into the adjacent George Washington Management area in the winter, Pulaski provides year round enjoyment for all ages.",Yes,1,0,,,Y,Yes,0,0,0,Y,41.93278647,-71.79680722,,0,Peck Pond / Pulaski Park,,794,STA,Yes,0,0,Yes,,0,0,N,,Unnamed,0,Yes,0,Burrillville,0,1,SP,0,0,794
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,Y,42.00532228,-71.48794217,,0,Cass Pond Fishing Access,,795,MUN,,0,0,0,,0,0,N,,Cass,0,,0,Woonsocket,0,0,FB,0,0,795
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,Y,42.00200809,-71.49574713,,0,Sylvester's Pond Fishing Access,,796,MUN,,0,0,0,,0,0,N,,Woonsocket Hospital,0,,0,Woonsocket,0,0,FB,0,0,796
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.89469397,-71.42659672,,0,Olney Pond Fishing Access,,797,STA,,0,0,0,,0,0,N,,Stump Hill,0,,0,Lincoln,0,0,FB,0,0,797
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.69536241,-71.75683037,,0,Bucks Horn Brook,,798,STA,,0,0,0,,0,0,N,,Lewis Farm,0,,0,Coventry,0,0,FB,0,0,798
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.56175716,-71.71777127,,0,Deep Pond,,800,STA,,0,0,0,,0,0,N,,Deep Pond,0,,0,Exeter,0,0,FB,0,0,800
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.59833597,-71.74579559,,0,Falls River - Austin Farm,,801,STA,,0,0,0,,0,0,N,,Plain,0,,0,Exeter,0,1,FB,0,0,801
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.58025856,-71.72078324,,0,Lower Fall River,,802,STA,,0,0,0,,0,0,N,,Midway Rail,0,,0,Exeter,0,1,FB,0,0,802
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.58738217,-71.73101312,,0,Simon Jordan Fishing Access,,803,STA,,0,0,0,,0,0,N,,Brookie,0,,0,Exeter,0,1,FB,0,0,803
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.595625,-71.72031105,,0,Upper Flat River,,804,STA,,0,0,0,,0,0,N,,Plain,0,,0,Exeter,0,1,FB,0,0,804
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.57950766,-71.71899383,,0,Lower Flat River,,805,STA,,0,0,0,,0,0,N,,Arcadia Man Area,0,,0,Exeter,0,1,FB,0,0,805
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.58768743,-71.70903311,,0,Frosty Hollow Pond,,806,STA,,0,0,0,,0,0,N,,Camp E-hun-tee,0,,0,Exeter,0,1,FB,0,0,806
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.56466939,-71.72913979,,0,Paris Brook,,807,STA,,0,0,0,,0,0,N,,Mount Tom,0,,0,Exeter,0,1,FB,0,0,807
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.61254977,-71.76062965,,0,Step Stone Falls,,808,STA,,0,0,0,,0,0,N,,Falls River,0,,0,West Greenwich,0,1,FB,0,0,808
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.84536618,-71.74319872,,0,Ponagansett,,809,STA,,0,0,0,,0,0,N,,Pine Tree,0,,0,Foster,0,0,FB,0,0,809
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.50318705,-71.71673354,,0,Mechanic St,,810,STA,,0,0,0,,0,0,N,,Mechanic,0,,0,Hopkinton,0,0,FB,0,0,810
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,1,0,N,41.53970523,-71.1543782,,0,Simmons Mill Pond,,811,STA,,0,0,0,,0,0,N,,Colebrook,0,,0,Little Compton,0,1,MA,0,0,811
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.48576682,-71.70184395,,0,Carolina Trout Pond,,812,STA,,0,0,0,,0,0,N,,Coondog,0,,0,Richmond,0,1,FB,0,0,812
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.46635721,-71.69019958,,0,Meadow Brook At Carolina,,813,STA,,0,0,0,,0,0,N,,Pine Hill,0,,0,Richmond,0,0,FB,0,0,813
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.37350224,-71.53833316,,0,Deep Hole,,814,STA,,0,0,0,,0,0,N,,Matunuck Beach,0,,0,South Kingstown,0,0,FB,0,0,814
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.55335611,-71.19737003,,0,Nonquit Pond Fishing Access,,815,UTL,,0,0,0,,0,0,N,,Pond Bridge,0,,0,Tiverton,0,0,FB,0,0,815
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.33042917,-71.76349195,,0,Weekapaug Breachway,,816,STA,,0,0,0,,0,0,N,,Wawaloam,0,,0,Westerly,0,0,FB,0,0,816
,,,1,,0,0,1,0,0,,,,,,,,1,0,,,Y,,0,0,0,Y,41.34448545,-71.69007646,,0,East Beach,,817,STA,,0,0,1,,0,0,N,,Beach,0,,0,Charlestown,0,0,FB,0,0,817
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.40003629,-71.4645012,,0,Black Point,,818,STA,,0,0,0,,0,0,N,,Ocean,0,,0,Narragansett,0,1,FB,0,0,818
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.56231236,-71.13352987,,0,Adamsville Brook,,819,UTL,,0,0,0,,0,0,N,,Crandall,0,,0,Tiverton,0,0,CA,0,0,819
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.62925465,-71.18638297,,0,Tiverton Trout Pond,,820,MUN,,0,0,0,,0,0,N,,Fish,0,,0,Tiverton,0,0,FB,0,0,820
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.59072857,-71.27776092,,0,Lower Melville Pond,,823,MUN,,0,0,0,,0,0,N,,Unnamed,0,,0,Portsmouth,0,0,FB,0,0,823
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.57693547,-71.23482487,,0,McCorey Lane,,824,MUN,,0,0,0,,0,0,N,,Mccorrie,0,,0,Portsmouth,0,0,FB,0,0,824
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.5840276,-71.27156825,,0,Upper Melville Pond Fishing Access,,825,MUN,,0,0,0,,0,0,N,,Bradford,0,,0,Portsmouth,0,0,FB,0,0,825
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.17415685,-71.55462504,,0,Old Harbor Breakwater,,826,STA,,0,0,0,,0,0,N,,Water,0,,0,New Shoreham,0,0,FB,0,0,826
,,,1,,0,0,1,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.18254411,-71.56667577,,0,East Beach,,827,MUN,,0,0,1,,0,0,N,,Beach,0,,0,New Shoreham,0,0,LP,0,0,827
No,,28 acres,1,,0,0,0,0,0,Mohegan Bluffs / South East Light Stairway,,,(401) 667-6200,,"Named ""Best Beach for Solitude"" by Yankee Magazine and often compared to the cliffs of Ireland, Mohegan Bluffs are a must-see attraction for Block Island visitors. Nearly 200 feet high, the Bluffs offer stunning ocean views.  To actually get to the beach, you'll have to walk down more than 140 stairs and climb over many yards of rocks and boulders.  Caution must be taken where the stairs meet the beach as the bluffs & beach are subject to extreme erosion from ocean storms.",Yes,1,0,,,Y,Yes,0,0,0,Y,41.15241851,-71.55507655,,0,Mohegan Bluffs / South East Light Stairway,,828,STA,No,0,0,No,,0,0,N,,Spring,0,No,0,New Shoreham,0,0,SP,0,0,828
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,Y,41.91448137,-71.74253264,,0,Burlingame Reservoir,,829,STA,,0,0,0,,0,0,N,,Elbow Rock,0,,0,Glocester,0,0,FB,0,0,829
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,1,0,N,41.55895787,-71.17129225,,0,Eight Rod Farm,,830,STA,,0,0,0,,0,0,N,,Eight Rod,0,,0,Tiverton,0,1,MA,0,0,830
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.67772099,-71.55643422,,0,Korea-Vietnam Vets Park,,831,MUN,,0,0,0,,0,0,N,,Arnold,0,,0,Coventry,0,0,LP,0,0,831
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.68758193,-71.24241219,,0,Annawanscutt Fishing & Boating Access,,832,STA,,0,0,1,,0,0,N,,Viking,0,,0,Bristol,0,0,FB,0,0,832
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.54090109,-71.69631572,,0,Barberville Fishing And Boating Access,,833,NGO,,0,0,1,,0,0,N,,Arcadia,0,,0,Hopkinton,0,0,FB,0,0,833
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.74860601,-71.38306105,,0,Gaspee Point,,834,STA,,0,0,0,,0,0,N,,Bay Shore,0,,0,Warwick,0,0,FB,0,0,834
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.51567743,-71.71715315,,0,Locustville Pond,,835,STA,,0,0,0,,0,0,N,,Unnamed,0,,0,Hopkinton,0,0,FB,0,0,835
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.7044193,-71.36469085,,0,Longmeadow Fishing And Boating Access,,836,MUN,,0,0,0,,0,0,N,,Dorr,0,,0,Warwick,0,0,FB,0,0,836
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.90090185,-71.54636063,,0,Stump Pond,,837,STA,,0,0,0,,0,0,N,,Log,0,,0,Smithfield,0,0,FB,0,0,837
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.63385044,-71.23081264,,0,Gull Cove Fishing & Boating Access,,838,STA,,0,0,0,,0,0,N,,State 138,0,,0,Portsmouth,0,0,FB,0,0,838
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.86893771,-71.37985377,,0,Festival Pier,,839,MUN,,0,0,0,,0,0,Y,,Tim Healey,0,,0,Pawtucket,0,0,FB,0,0,839
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.66522839,-71.61887775,,0,Zeke's Bridge,,840,STA,,0,0,0,,0,0,N,,Harkney Hill,0,,0,Coventry,0,0,FB,0,0,840
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,N,,0,0,0,Y,41.92362538,-71.75794486,,0,George Washington Campground,,841,STA,,0,0,0,,0,0,N,,George Washington,0,,0,Glocester,0,1,SP,0,0,841
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,Y,41.92452215,-71.7878003,,0,Clarkville Pond,,842,STA,,0,0,0,,0,0,N,,Shepard,0,,0,Glocester,0,1,FB,0,0,842
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.92723289,-71.71816035,,0,Pascoag Reservoir Fishing Access,,843,STA,,0,0,0,,0,0,N,,Brandy Brook,0,,0,Glocester,0,0,FB,0,0,843
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.9173022,-71.75835699,,0,Lake Washington,,844,STA,,0,0,0,,0,0,N,,Lake Washington,0,,0,Glocester,0,0,FB,0,0,844
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.52329467,-71.74182579,,0,Moscow Pond,,845,STA,,0,0,0,,0,0,N,,Woody Hill,0,,0,Hopkinton,0,0,FB,0,0,845
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,Y,41.88947957,-71.42773712,,0,Olney Pond,,846,STA,,0,0,0,,0,0,N,,Les Pawson Loop,0,,0,Lincoln,0,0,FB,0,0,846
,,,1,,0,0,1,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.69744185,-71.77004476,,0,Carbuncle Pond,,847,STA,,0,0,0,,0,0,N,,Plainfield Pike,0,,0,Coventry,0,0,FB,0,0,847
No,,338 acres,1,,0,0,0,0,1,JL Curran,,,(401) 789-0281,,This undeveloped state park is mostly forested and managed primarily as wildlife management area.  There are trails here but users must pay heed to safety requirements associated with hunting in this area. ,Yes,1,0,,,Y,Yes,0,1,0,N,41.75072867,-71.55119892,,0,JL Curran,,848,STA,No,0,0,No,,0,0,N,,Seven Mile,0,No,0,Cranston,0,1,SP,0,0,848
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.43810936,-71.72243714,,0,Alton Pond Landing,,849,PRV,,0,0,0,,0,0,N,,Alton Bradford,0,,0,Hopkinton,0,0,FB,0,0,849
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.49929845,-71.751404,,0,Ashville Pond,,850,STA,,0,0,0,,0,0,N,,Canonchet,0,,0,Hopkinton,0,0,FB,0,0,850
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.49842334,-71.71664004,,0,Tefft River Access,,851,STA,,0,0,0,,0,0,N,,Mechanic,0,,0,Hopkinton,0,0,FB,0,0,851
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,Y,,0,0,0,N,41.4923402,-71.62826816,,0,Beaver River Fishing Access,,852,STA,,0,0,0,,0,0,N,,Kingstown,0,,0,Richmond,0,0,FB,0,0,852
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.44525056,-71.681354,,0,Richmond Landing,,853,STA,,0,0,0,,0,0,N,,Church,0,,0,Richmond,0,0,FB,0,0,853
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,Y,41.45790294,-71.51523187,,0,Asa Pond,,854,MUN,,0,0,0,,0,0,N,,Galway,0,,0,South Kingstown,0,0,LP,0,0,854
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.49913784,-71.56440216,,0,Barber Pond,,855,STA,,0,0,0,,0,0,N,,Barber's Pond,0,,0,South Kingstown,0,0,FB,0,0,855
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.46699509,-71.45019861,,0,Narrow River,,856,STA,,0,0,0,,0,0,N,,Pollock,0,,0,South Kingstown,0,0,FB,0,0,856
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.63094661,-71.45379312,,0,Potowomut Pond,,857,STA,,0,0,0,,0,0,N,,Potowomut,0,,0,Warwick,0,0,FB,0,0,857
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.38182109,-71.80036587,,0,Chapman Pond,,858,MUN,,0,0,1,,0,0,N,,Town Landfill,0,,0,Westerly,0,0,FB,0,0,858
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.39451304,-71.84104449,,0,White Rock,,859,MUN,,0,0,0,,0,0,N,,State 78,0,,0,Westerly,0,0,FB,0,0,859
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.5957219,-71.70377555,,0,Breakhart Pond,,860,STA,,0,0,0,,0,0,N,,Austin Farm,0,,0,Exeter,0,1,FB,0,0,860
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.40629717,-71.74828321,,0,Bradford Landing,,861,STA,,0,0,0,,0,0,N,,Main,0,,0,Westerly,0,0,FB,0,0,861
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.57684173,-71.44779227,,0,Pleasant St Boat Launch,,862,MUN,,0,0,0,,0,0,N,,Pleasant,0,,0,North Kingstown,0,0,FB,0,0,862
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,N,,0,0,0,N,41.42250131,-71.503098,,0,Pond St Boat Launch,,863,MUN,,0,0,0,,0,0,N,,Billington,0,,0,South Kingstown,0,0,FB,0,0,863
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,N,,0,0,0,N,41.38589476,-71.5195838,,0,Gooseberry Rd Boat Launch,,864,MUN,,0,0,0,,0,0,N,,Gooseberry,0,,0,South Kingstown,0,0,FB,0,0,864
,,,1,,0,0,1,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.49255867,-71.42050988,,0,South Ferry Rd,,865,MUN,,0,0,0,,0,0,N,,Ferry,0,,0,Narragansett,0,0,LP,0,0,865
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.73535787,-71.32526265,,0,Brickyard Pond,,866,MUN,,0,0,0,,0,0,N,,Legion,0,,0,Barrington,0,0,FB,0,0,866
,,,1,,0,0,0,0,0,,,,,,,,1,0,,,N,,0,0,0,N,41.70888864,-71.25372434,,0,Sherman Ave,,867,MUN,,0,0,0,,0,0,N,,Sherman,0,,0,Bristol,0,0,FB,0,0,867
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.96502458,-71.59770969,,0,Tarkiln Pond,,869,MUN,,0,0,0,,0,0,N,,Mowry,0,,0,Burrillville,0,0,FB,0,0,869
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,42.00080099,-71.76179221,,0,Wallum Lake,,870,STA,,0,0,0,,0,0,N,,Shore,0,,0,Burrillville,0,0,FB,0,0,870
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.97899153,-71.66511638,,0,Spring Lake,,871,STA,,0,0,0,,0,0,N,,Black Hut,0,,0,Burrillville,0,0,FB,0,0,871
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.96621191,-71.78852496,,0,Wakefield Pond,,872,STA,,0,0,0,,0,0,N,,Lee,0,,0,Burrillville,0,0,FB,0,0,872
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.97000215,-71.72329774,,0,Wilson Reservoir,,873,STA,,0,0,0,,0,0,N,,Wallum Lake,0,,0,Burrillville,0,0,FB,0,0,873
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,Y,41.37857456,-71.67979539,,0,Barton C. Hurley Landing,,874,STA,,0,0,0,,0,0,N,,Sanctuary,0,,0,Charlestown,0,0,FB,0,0,874
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.5604224,-71.68050355,,0,Roaring Brook Pond,,875,STA,,0,0,0,,0,0,N,,Teft Hill,0,,0,Exeter,0,0,FB,0,0,875
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,1,0,N,41.57295831,-71.72106577,,0,Wood River @ Route 165,,876,STA,,0,0,1,,0,0,N,,Ten Rod,0,,0,Exeter,0,0,FB,0,0,876
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.87563157,-71.69072589,,0,Keech Pond,,877,STA,,0,0,0,,0,0,N,,Indian,0,,0,Glocester,0,0,FB,0,0,877
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.89692732,-71.67769486,,0,Smith & Sayles Reservoir,,878,STA,,0,0,0,,0,0,N,,Point,0,,0,Glocester,0,0,FB,0,0,878
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.49346755,-71.71589692,,0,Switch Rd Canoe Access,,879,MUN,,0,0,0,,0,0,N,,Hope Valley,0,,0,Hopkinton,0,0,FB,0,0,879
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.46338338,-71.1931316,,0,Sakonnet Point,,880,STA,,0,0,0,,0,0,N,,Sakonnet Point,0,,0,Little Compton,0,0,FB,0,0,880
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.38319854,-71.50748385,,0,Galilee Boat Ramp,,881,STA,,0,0,0,,0,0,N,,Great Island,0,,0,Narragansett,0,0,FB,0,0,881
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.44941048,-71.44981533,,0,Narrow River Canoe Access,,882,FED,,0,0,0,,0,0,N,,Boston Neck,0,,0,Narragansett,0,0,FB,0,0,882
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.5196097,-71.44458262,,0,Pettaquamscutt Pond,,883,MUN,,0,0,0,,0,0,N,,Gilbert Stuart,0,,0,North Kingstown,0,0,FB,0,0,883
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.51565261,-71.70283198,,0,Wyoming Dam,,884,STA,,0,0,0,,0,0,N,,Bridge,0,,0,Richmond,0,0,FB,0,0,884
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.47410787,-71.46953362,,0,Indian Lake Boat Ramp,,885,MUN,,0,0,0,,0,0,N,,Indian,0,,0,South Kingstown,0,0,FB,0,0,885
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.45082335,-71.61579911,,0,Biscuit City,,886,STA,,0,0,0,,0,0,N,,Biscuit City,0,,0,Richmond,0,0,FB,0,0,886
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.48254871,-71.5512686,,0,Taylors Landing,,887,STA,,0,0,0,,0,0,N,,Kingstown,0,,0,South Kingstown,0,0,FB,0,0,887
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.42608805,-71.54908523,,0,Tucker Pond,,888,STA,,0,0,0,,0,0,N,,Tuckertown,0,,0,South Kingstown,0,0,FB,0,0,888
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.42952122,-71.56781604,,0,Worden Pond Boat Launch,,889,STA,,0,0,0,,0,0,N,,Worden's Pond,0,,0,South Kingstown,0,0,FB,0,0,889
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.63361436,-71.14877494,,0,Stafford Pond,,890,STA,,0,0,0,,0,0,N,,Old Stafford Rd,0,,0,Tiverton,0,0,FB,0,0,890
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.37498351,-71.83214139,,0,Main Street Boat Ramp,,891,STA,,0,0,0,,0,0,N,,Main,0,,0,Westerly,0,0,FB,0,0,891
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,Y,41.75379483,-71.35272985,,0,Haines Park Boat Ramp,,892,STA,,0,0,1,,0,0,N,,Beach Point,0,,0,East Providence,0,0,FB,0,0,892
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.55602721,-71.68527472,,0,Browning Mill Pond,,893,STA,,0,0,0,,0,0,N,,K And G Ranch,0,,0,Richmond,0,0,FB,0,0,893
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.42215262,-71.45535413,,0,Monahan's Dock Fishing And Boating Access,,894,STA,,0,0,0,,0,0,N,,Ocean,0,,0,Narragansett,0,0,FB,0,0,894
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.64326766,-71.607758,,0,Big River @ Burnt Saw Mill Rd,,895,STA,,0,0,0,,0,0,N,,Burnt Sawmill,0,,0,West Greenwich,0,0,FB,0,0,895
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.64941311,-71.61434972,,0,Big River@ Weaver Hill Road,,896,STA,,0,0,0,,0,0,N,,Weaver Hill Road,0,,0,West Greenwich,0,0,FB,0,0,896
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.63637741,-71.57355039,,0,Tarbox Pond,,897,STA,,0,0,0,,0,0,N,,Hopkins Hill,0,,0,West Greenwich,0,0,FB,0,0,897
,,,1,,0,0,0,0,1,,,,,,,,1,0,,,Y,,0,0,0,N,41.82413008,-71.70737016,,0,Hopkins Mill Pond,,898,MUN,,0,0,0,,0,0,N,,Winsor,0,,0,Foster,0,0,FB,0,0,898
